,false_positive_rate,true_positive_rate,thresholds
0,0.0,0.0,inf
1,0.00045454545454545455,0.0,0.10333961329410941
2,0.0009090909090909091,0.0,0.10332383469112144
3,0.001590909090909091,0.0,0.1033163680718345
4,0.005227272727272727,0.0,0.10324015777532251
5,0.005909090909090909,0.0,0.10323256972035874
6,0.0075,0.0,0.10322126212937488
7,0.007954545454545454,0.0,0.1032192212040358
8,0.00840909090909091,0.0,0.10321755611767378
9,0.008863636363636363,0.0,0.10321680558010429
10,0.009318181818181817,0.0,0.1032123299083972
11,0.010227272727272727,0.0,0.10320845645738057
12,0.010454545454545454,0.0,0.10320781459638927
13,0.011363636363636364,0.0,0.1032026914695755
14,0.012045454545454545,0.0,0.10319804046506356
15,0.012727272727272728,0.0,0.10319656850319676
16,0.013409090909090909,0.0,0.10317947350241753
17,0.013863636363636364,0.0,0.10317430408822141
18,0.015681818181818182,0.0,0.1031508078498763
19,0.016136363636363636,0.0,0.10314074689744977
20,0.017954545454545456,0.0,0.1031381587152015
21,0.01818181818181818,0.0,0.10313505475915476
22,0.018636363636363635,0.0,0.10313167516366754
23,0.018863636363636364,0.0,0.10312988731447685
24,0.019545454545454546,0.0,0.10312475445821945
25,0.020454545454545454,0.0,0.10312073313875701
26,0.02181818181818182,0.0,0.10311754126382305
27,0.02181818181818182,0.06666666666666667,0.1031170652754741
28,0.022272727272727274,0.06666666666666667,0.10311598724004133
29,0.024772727272727273,0.06666666666666667,0.10311495359693913
30,0.025227272727272727,0.06666666666666667,0.10311352019329872
31,0.026136363636363635,0.06666666666666667,0.10310978704361522
32,0.026590909090909092,0.06666666666666667,0.10310803901342727
33,0.0275,0.06666666666666667,0.10310545155758358
34,0.02772727272727273,0.06666666666666667,0.1031025383316652
35,0.028181818181818183,0.06666666666666667,0.10310131387696156
36,0.028863636363636362,0.06666666666666667,0.10309336317507331
37,0.02909090909090909,0.06666666666666667,0.10309321856116878
38,0.029545454545454545,0.06666666666666667,0.10308791385808057
39,0.030227272727272728,0.06666666666666667,0.10308762096643895
40,0.030454545454545453,0.06666666666666667,0.10308679176529296
41,0.03090909090909091,0.06666666666666667,0.10308589519397092
42,0.03227272727272727,0.06666666666666667,0.10308532684922322
43,0.03295454545454545,0.06666666666666667,0.10307811609568553
44,0.03386363636363637,0.06666666666666667,0.10307747325459468
45,0.03431818181818182,0.06666666666666667,0.10306790917312192
46,0.035,0.06666666666666667,0.10306471874534595
47,0.03681818181818182,0.06666666666666667,0.10306206476409625
48,0.03727272727272727,0.06666666666666667,0.10306066859061408
49,0.037954545454545456,0.06666666666666667,0.10305955441980386
50,0.03840909090909091,0.06666666666666667,0.10305901332154312
51,0.038636363636363635,0.06666666666666667,0.10305814607419131
52,0.03977272727272727,0.06666666666666667,0.10305696804085743
53,0.04045454545454545,0.06666666666666667,0.1030567767446287
54,0.04068181818181818,0.06666666666666667,0.10305522080322592
55,0.04113636363636364,0.06666666666666667,0.10305485545076626
56,0.042272727272727274,0.06666666666666667,0.10305263452054042
57,0.042954545454545454,0.06666666666666667,0.10304535831317332
58,0.04386363636363636,0.06666666666666667,0.10304391250173955
59,0.04454545454545455,0.06666666666666667,0.10304338184918499
60,0.045,0.06666666666666667,0.10304216497109481
61,0.045454545454545456,0.06666666666666667,0.10304146077635619
62,0.04681818181818182,0.06666666666666667,0.10304079582947881
63,0.04772727272727273,0.06666666666666667,0.10304059239521367
64,0.04931818181818182,0.06666666666666667,0.10303588929830713
65,0.05045454545454545,0.06666666666666667,0.10303563256495335
66,0.05113636363636364,0.06666666666666667,0.10303542913971107
67,0.05204545454545455,0.06666666666666667,0.10303481201403303
68,0.05227272727272727,0.06666666666666667,0.10303439344084654
69,0.05272727272727273,0.06666666666666667,0.10303405730680747
70,0.053409090909090906,0.06666666666666667,0.1030338856474935
71,0.053636363636363635,0.06666666666666667,0.10303371162000147
72,0.053636363636363635,0.13333333333333333,0.10303213638785048
73,0.05454545454545454,0.13333333333333333,0.1030312998387326
74,0.05522727272727273,0.13333333333333333,0.1030297938843223
75,0.05568181818181818,0.13333333333333333,0.10302937896527949
76,0.056818181818181816,0.13333333333333333,0.10302475375009164
77,0.057272727272727274,0.13333333333333333,0.10302387163623408
78,0.05818181818181818,0.13333333333333333,0.10302317486819945
79,0.05886363636363636,0.13333333333333333,0.10302232315766319
80,0.05931818181818182,0.13333333333333333,0.10302192489295194
81,0.05954545454545455,0.13333333333333333,0.10302162210320204
82,0.06,0.13333333333333333,0.1030215645047386
83,0.06136363636363636,0.13333333333333333,0.10302058929737015
84,0.06181818181818182,0.13333333333333333,0.10302001176122492
85,0.06272727272727273,0.13333333333333333,0.10301921915140104
86,0.06340909090909091,0.13333333333333333,0.10301897896968279
87,0.06386363636363636,0.13333333333333333,0.10301865608662902
88,0.06431818181818182,0.13333333333333333,0.10301801238523058
89,0.06477272727272727,0.13333333333333333,0.10301729847730785
90,0.06545454545454546,0.13333333333333333,0.10301720818074385
91,0.06704545454545455,0.13333333333333333,0.10301123179868371
92,0.06795454545454545,0.13333333333333333,0.10301098455889239
93,0.0684090909090909,0.13333333333333333,0.10300893222606594
94,0.06931818181818182,0.13333333333333333,0.1030055884228489
95,0.07,0.13333333333333333,0.10300381783764828
96,0.07136363636363637,0.13333333333333333,0.10300017372376186
97,0.07181818181818182,0.13333333333333333,0.10299901636464918
98,0.07227272727272727,0.13333333333333333,0.10299844019343762
