,false_positive_rate,true_positive_rate,thresholds
0,0.0,0.0,1.0254356321276352
1,0.01937046004842615,0.0,0.025435632127635156
2,0.05855161787365177,0.0,0.017108340271721215
3,0.08496588157605106,0.09090909090909091,0.01147519368637912
4,0.2722870349988994,0.18181818181818182,0.007682337751887714
5,0.30970724191063176,0.36363636363636365,0.00513660711763351
6,0.536649790887079,0.8181818181818182,0.0034315494016812107
7,0.6191943649570768,0.9090909090909091,0.0022911691897666265
8,0.7576491305304864,1.0,0.0015291811786870791
9,0.8811358133392032,1.0,0.0010203529638946847
10,0.9112920977327758,1.0,0.0006807196380750162
11,0.9775478758529605,1.0,0.00045408482114579925
12,0.9837112040501871,1.0,0.00030288160595733315
13,1.0,1.0,0.00020201654464491588
