,false_positive_rate,true_positive_rate,thresholds
0,0.0,0.0,1.036288984741458
1,0.005,0.06666666666666667,0.036288984741458086
2,0.03227272727272727,0.06666666666666667,0.016316994319260078
3,0.1459090909090909,0.3333333333333333,0.007254042901190525
4,0.4122727272727273,0.5333333333333333,0.0032085093797480538
5,0.7252272727272727,0.8666666666666667,0.001415926224537502
6,0.8656818181818182,0.9333333333333333,0.0006242259319283757
7,0.9338636363636363,1.0,0.00027507461125662755
8,0.985909090909091,1.0,0.00012119211095975256
9,1.0,1.0,5.33901077804876e-05
