,false_positive_rate,true_positive_rate,thresholds
0,0.0,0.0,inf
1,0.00024277737314882253,0.0,0.10339340238584713
2,0.0009711094925952901,0.0,0.10333602317605586
3,0.0014566642388929353,0.0,0.10333031023476533
4,0.0016994416120417577,0.0,0.10332728640709259
5,0.0024277737314882253,0.0,0.10332407556050544
6,0.0029133284777858705,0.0,0.1033124076230229
7,0.0038844379703811605,0.0,0.1032915711767658
8,0.004127215343529983,0.0,0.10328741170914461
9,0.005341102209274096,0.0,0.1032853385706759
10,0.005826656955571741,0.0,0.10328438899223978
11,0.006069434328720563,0.0,0.10328309411644342
12,0.008011653313911144,0.0,0.10328117932512905
13,0.008982762806506433,0.0,0.10327650998102778
14,0.009468317552804079,0.0,0.1032729617505512
15,0.009953872299101723,0.0,0.10327235105005889
16,0.01043942704539937,0.0,0.10327012635949792
17,0.011896091284292304,0.0,0.10326726784901905
18,0.012867200776887595,0.0,0.10325922531818192
19,0.013838310269482883,0.0,0.10325799880802389
20,0.01432386501578053,0.0,0.10325790321090964
21,0.015052197135226996,0.0,0.1032533897499714
22,0.016508861374119933,0.08333333333333333,0.10324715918247873
23,0.016751638747268753,0.08333333333333333,0.1032465012028126
24,0.0172371934935664,0.08333333333333333,0.10324633747312843
25,0.017965525613012866,0.08333333333333333,0.10324245656574603
26,0.018693857732459334,0.08333333333333333,0.10324088520976797
27,0.01917941247875698,0.08333333333333333,0.10323986162831826
28,0.02015052197135227,0.08333333333333333,0.1032389093705329
29,0.020636076717649915,0.08333333333333333,0.10323833348059211
30,0.021849963583394028,0.08333333333333333,0.10323363121956887
31,0.023306627822286964,0.08333333333333333,0.10323069502700744
32,0.02379218256858461,0.08333333333333333,0.10322583461599975
33,0.024763292061179897,0.08333333333333333,0.1032235309050634
34,0.025491624180626365,0.08333333333333333,0.10321375550151632
35,0.02597717892692401,0.08333333333333333,0.1032106470022965
36,0.026705511046370478,0.08333333333333333,0.1032105194828269
37,0.027191065792668122,0.08333333333333333,0.10320847848855201
38,0.027676620538965767,0.08333333333333333,0.1032063035686303
39,0.029133284777858703,0.08333333333333333,0.10320429120451362
40,0.029376062151007527,0.08333333333333333,0.10320217581900225
41,0.030347171643602816,0.08333333333333333,0.10320156181616048
42,0.031075503763049284,0.08333333333333333,0.10319931897293219
43,0.03156105850934693,0.08333333333333333,0.10319862984848543
44,0.032289390628793394,0.08333333333333333,0.10319856833910598
45,0.033017722748239865,0.08333333333333333,0.1031980158643128
46,0.033017722748239865,0.16666666666666666,0.1031969301831353
47,0.03326050012138869,0.16666666666666666,0.10319632555344774
48,0.03423160961398398,0.16666666666666666,0.10319559624836278
49,0.0344743869871328,0.16666666666666666,0.10319546874534895
50,0.03520271910657927,0.16666666666666666,0.10319502247827711
51,0.03544549647972809,0.16666666666666666,0.10319277976081281
52,0.03593105122602573,0.16666666666666666,0.1031927395634706
53,0.03641660597232338,0.16666666666666666,0.1031899781062355
54,0.037144938091769844,0.16666666666666666,0.10318985179127499
55,0.03811604758436514,0.16666666666666666,0.10318620072028563
56,0.03860160233066278,0.16666666666666666,0.10318537173501181
57,0.03981548919640689,0.16666666666666666,0.10318041326561252
58,0.04127215343529983,0.16666666666666666,0.10317424167781761
59,0.041514930808448654,0.16666666666666666,0.10317249204714495
60,0.04345714979363923,0.16666666666666666,0.10316963592825101
